ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Type,Configuration (Vertical/Chest),Product Description,Defrost Type,Number of Transparent Doors,Number of Solid Doors,Number of Doors,Number of Drawers,Door Opening Orientation (Hinged/Sliding),Total Volume (cu. ft.),Mixed Door Cabinet: Transparent Door Volume (cu. ft.),Mixed Door Cabinet: Solid Door Volume (cu. ft.),Total Display Area (sq. ft.),Height (in.),Width (in.),Depth (in.),Reported Daily Energy Consumption (kWh/day),Refrigerant Type,Refrigerant with GWP,Date Available On Market,Date Certified,Markets,CB Model Identifier
2406209,The Delfield Company (A division of Welbilt),Delfield,F2999CP,F2999CP,",F2996*P*********,; ,F2996CP*********,; ,F2999*P*********,; ,F2999CP*********,",,Chef Base Refrigerator,Chest,Chef Base,Automatic,0,0,0,6,Drawer,16.38,0,0,0,24,99,31,2.12,R-290,R-290 (GWP:3 | Lower GWP),12/19/2022,12/21/2022,"United States, Canada",ES_42794_F2999*P****************_12132022112708_2754480
2494985,The Delfield Company (A division of Welbilt),Delfield,GAF1P-G,GAF1P-G,",G*F1P-G*********,; ,GAF1P-G*********,",,Vertical Transparent Door Freezer,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,21.59,21.59,0,0,74.5,27.4,32.4,5.09,R-290,R-290 (GWP:3 | Lower GWP),05/18/2023,05/19/2023,"United States, Canada",ES_42794_GAF1P-G_05182023083040_1958581
2494986,The Delfield Company (A division of Welbilt),Delfield,GAF1P-GH,GAF1P-GH,",G*F1P-GH********,; ,GAF1P-GH********,",,Vertical Transparent Door Freezer,Vertical,Reach-in,Automatic,2,0,2,0,Hinged,21.43,21.43,0,0,74.4,27.4,32.4,5.86,R-290,R-290 (GWP:3 | Lower GWP),05/18/2023,05/19/2023,"United States, Canada",ES_42794_GAF1P-GH_05182023085952_6141168
2406011,The Delfield Company (A division of Welbilt),Delfield,GAF1P-S,GAF1P-S,",G*F1P-S*********,; ,GAF1P-S*********,",,Vertical Solid Door Freezer,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,21.59,0,21.59,0,74.4,27.4,32.4,4.52,R-290,R-290 (GWP:3 | Lower GWP),12/19/2022,12/19/2022,"United States, Canada",ES_42794_GBF1P-S****************_12132022112423_9575158
2404380,The Delfield Company (A division of Welbilt),Delfield,GAF1P-SH,GAF1P-SH,",G*F1P-SH********,; ,GAF1P-SH********,",,Vertical Solid Door Freezer,Vertical,Commercial Solid Door Freezer,Automatic,0,2,2,0,Hinged,21.46,0,21.46,0,79.5,27.5,27.25,4.45,R-290,R-290 (GWP:3 | Lower GWP),02/01/2017,02/15/2017,"United States, Canada",ES_42794_GCF1P-SH_02142017090721_9058038
2495013,The Delfield Company (A division of Welbilt),Delfield,GAF2P-G,GAF2P-G,",G*F2P-G*********,; ,GAF2P-G*********,",,Vertical Transparent Door Freezer,Vertical,Reach-in,Automatic,2,0,2,0,Hinged,46.82,46.82,0,0,74.4,55.22,32.44,10.03,R-290,R-290 (GWP:3 | Lower GWP),05/18/2023,05/22/2023,"United States, Canada",ES_42794_GAF2P-G_05182023090534_2857171
2495014,The Delfield Company (A division of Welbilt),Delfield,GAF2P-GH,GAF2P-GH,",G*F2P-GH********,; ,GAF2P-GH********,",,Vertical Transparent Door Freezer,Vertical,Reach-in,Automatic,4,0,4,0,Hinged,46.5,46.5,0,0,74.4,55.22,32.4,11.43,R-290,R-290 (GWP:3 | Lower GWP),05/18/2023,05/22/2023,"United States, Canada",ES_42794_GAF2P-GH_05182023091607_6464807
2404679,The Delfield Company (A division of Welbilt),Delfield,GAF2P-SH,GAF2P-SH,",G*F2P-SH********,; ,GAF2P-SH********,",,Vertical Solid Door Freezer,Vertical,Commercial Solid Door Freezer,Automatic,0,4,4,0,Hinged,45.58,0,45.58,0,79.75,55,27.63,9.69,R-290,R-290 (GWP:3 | Lower GWP),02/02/2017,02/15/2017,"United States, Canada",ES_42794_GCF2P-SH_05022017171318_2296106
2404381,The Delfield Company (A division of Welbilt),Delfield,GAF3P-S,GAF3P-S,",G*F3P-S*********,; ,GAF3P-S*********,",,Vertical Solid Door Freezer,Vertical,Solid Door Commercial Freezer,Automatic,0,3,3,0,Hinged,71.22,0,71.22,0,79.5,82.97,32.44,10.54,R-290,R-290 (GWP:3 | Lower GWP),04/01/2017,01/31/2017,"United States, Canada",ES_42794_GCF3P-S_01302017200733_9703943
2404213,The Delfield Company (A division of Welbilt),Delfield,GAF3P-SH,GAF3P-SH,",G*F3P-SH********,; ,GAF3P-SH********,",,Vertical Solid Door Freezer,Vertical,Solid Door Commercial Freezer,Automatic,0,6,6,0,Hinged,70.81,0,70.81,0,79.5,82.97,32.44,12.66,R-290,R-290 (GWP:3 | Lower GWP),04/01/2017,01/31/2017,"United States, Canada",ES_42794_GCF3P-SH_01302017202742_6922113
2404682,The Delfield Company (A division of Welbilt),Delfield,GAFPT2P-S,GAFPT2P-S,",G*FPT2P-S*******,; ,GAFPT2P-S*******,",,Vertical Solid Door Freezer,Vertical,Solid Door Freezer Cabinet,Automatic,0,4,4,0,Hinged,49.93,0,49.93,0,79.5,55.2,34.8,9.34,R-290,R-290 (GWP:3 | Lower GWP),04/01/2017,08/22/2017,"United States, Canada",ES_42794_CSFPT2P-S_07252017104224_651819
2405134,The Delfield Company (A division of Welbilt),Delfield,GAFRI1P-S,GAFRI1P-S,",G*FRI1P-S*******,; ,GAFRI1P-S*******,",,Vertical Solid Door Freezer,Vertical,Solid Door Freezer Cabinet,Automatic,0,1,1,0,Hinged,37.14,0,37.14,0,89,34,34,7.61,R-290,R-290 (GWP:3 | Lower GWP),04/01/2017,08/22/2017,"United States, Canada",ES_42794_CSFRI1P-S_07312017133917_7297174
2405132,The Delfield Company (A division of Welbilt),Delfield,GAFRI2P-S,GAFRI2P-S,",G*FRI2P-S*******,; ,GAFRI2P-S*******,",,Vertical Solid Door Freezer,Vertical,Solid Door Freezer Cabinet,Automatic,0,2,2,0,Hinged,76.34,0,76.34,0,89,66,34,14.34,R-290,R-290 (GWP:3 | Lower GWP),04/01/2017,08/22/2017,"United States, Canada",ES_42794_CSFRI2P-S_07312017132538_3756372
2404237,The Delfield Company (A division of Welbilt),Delfield,GAR1NP-G,GAR1NP-G,",G*R1NP-G********,; ,GAR1NP-G********,",,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,17.99,17.99,0,0,79.5,24,30,1.92,R-290,R-290 (GWP:3 | Lower GWP),05/01/2018,03/02/2018,"United States, Canada",ES_42794_GAR1NP-G_02272018174445_2664605
2404226,The Delfield Company (A division of Welbilt),Delfield,GAR1NP-GH,GAR1NP-GH,",G*R1NP-GH*******,; ,GAR1NP-GH*******,",,Vertical Transparent Door Refrigerator,Vertical,Transparent Door Refrigerator Cabinet,Automatic,2,0,2,0,Hinged,17.87,17.87,0,0,79.5,24,30,1.98,R-290,R-290 (GWP:3 | Lower GWP),04/01/2017,08/15/2017,"United States, Canada",ES_42794_CSR1NP-GH_07242017162753_116
2404393,The Delfield Company (A division of Welbilt),Delfield,GAR1P-G,GAR1P-G,",G*R1P-G*********,; ,GAR1P-G*********,",,Vertical Transparent Door Refrigerator,Vertical,Glass Door Commercial Refrigerator,Automatic,1,0,1,0,Hinged,21.59,21.59,0,0,80,27.5,32.5,2.08,R-290,R-290 (GWP:3 | Lower GWP),04/01/2017,01/27/2017,"United States, Canada",ES_42794_GCR1P-G_01252017185107_4400293
2404151,The Delfield Company (A division of Welbilt),Delfield,GAR1P-GH,GAR1P-GH,",G*R1P-GH********,; ,GAR1P-GH********,",,Vertical Transparent Door Refrigerator,Vertical,Glass Dual Door Commercial Refrigerator,Automatic,2,0,2,0,Hinged,21.46,21.46,0,0,80,27.5,32.5,1.66,R-290,R-290 (GWP:3 | Lower GWP),04/01/2017,01/27/2017,"United States, Canada",ES_42794_GCR1P-GH_01252017185709_6106073
2406010,The Delfield Company (A division of Welbilt),Delfield,GAR1P-S,GAR1P-S,",G*R1P-S*********,; ,GAR1P-S*********,",,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,21.59,0,21.59,0,74.37,27.4,32.4,1.37,R-290,R-290 (GWP:3 | Lower GWP),12/19/2022,12/19/2022,"United States, Canada",ES_42794_GBR1P-S****************_12152022102523_7101251
2404238,The Delfield Company (A division of Welbilt),Delfield,GAR2NP-G,GAR2NP-G,",G*R2NP-G********,; ,GAR2NP-G********,",,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,2,0,2,0,Hinged,39.76,39.76,0,0,79.5,48.42,30,2.59,R-290,R-290 (GWP:3 | Lower GWP),05/01/2018,03/02/2018,"United States, Canada",ES_42794_GAR2NP-G_02272018182012_5256158
2404228,The Delfield Company (A division of Welbilt),Delfield,GAR2NP-GH,GAR2NP-GH,",G*R2NP-GH*******,; ,GAR2NP-GH*******,",,Vertical Transparent Door Refrigerator,Vertical,Commercial Transparent Door Refrigerator Cabinet,Automatic,4,0,4,0,Hinged,39.53,39.53,0,0,79.5,48.42,30.02,2.37,R-290,R-290 (GWP:3 | Lower GWP),04/01/2017,08/15/2017,"United States, Canada",ES_42794_CSR2NP-GH_07242017171132_1311151
2404227,The Delfield Company (A division of Welbilt),Delfield,GAR2NP-S,GAR2NP-S,",G*R2NP-S********,; ,GAR2NP-S********,",,Vertical Solid Door Refrigerator,Vertical,Commercial Solid Door Refrigerator Cabinet,Automatic,0,2,2,0,Hinged,39.76,0,39.76,0,79.5,48.4,30,2.12,R-290,R-290 (GWP:3 | Lower GWP),04/01/2017,08/15/2017,"United States, Canada",ES_42794_CSR2NP-S_07242017170446_589715
2404229,The Delfield Company (A division of Welbilt),Delfield,GAR2NP-SH,GAR2NP-SH,",G*R2NP-SH*******,; ,GAR2NP-SH*******,",,Vertical Solid Door Refrigerator,Vertical,Commercial Solid Door Refrigerator Cabinet,Automatic,0,4,4,0,Hinged,39.53,0,39.53,0,79.5,48.4,30,2.06,R-290,R-290 (GWP:3 | Lower GWP),04/01/2017,08/15/2017,"United States, Canada",ES_42794_CSR2NP-SH_07242017172653_7710382
2404395,The Delfield Company (A division of Welbilt),Delfield,GAR2P-G,GAR2P-G,",G*R2P-G*********,; ,GAR2P-G*********,",,Vertical Transparent Door Refrigerator,Vertical,Transparent Door Commercial Refrigerator,Automatic,0,2,2,0,Hinged,45.85,45.85,0,0,80,55.2,32.5,3.18,R-290,R-290 (GWP:3 | Lower GWP),04/01/2017,01/27/2017,"United States, Canada",ES_42794_GCR2P-G_01252017182008_9844018
2404396,The Delfield Company (A division of Welbilt),Delfield,GAR2P-GH,GAR2P-GH,",G*R2P-GH********,; ,GAR2P-GH********,",,Vertical Transparent Door Refrigerator,Vertical,Transparent Door Commercial Refrigerator,Automatic,4,0,4,0,Hinged,45.58,45.58,0,0,80,55.2,32.5,2.91,R-290,R-290 (GWP:3 | Lower GWP),04/01/2017,01/31/2017,"United States, Canada",ES_42794_GCR2P-GH_01302017212823_7910425
2404678,The Delfield Company (A division of Welbilt),Delfield,GAR2P-S,GAR2P-S,",G*R2P-S*********,; ,GAR2P-S*********,",,Vertical Solid Door Refrigerator,Vertical,Solid Door Commercial Refrigerator,Automatic,0,2,2,0,Hinged,45.85,0,45.85,0,80,55.2,32.5,2.71,R-290,R-290 (GWP:3 | Lower GWP),04/01/2017,01/27/2017,"United States, Canada",ES_42794_GCR2P-S_01272017135113_4174463
2404394,The Delfield Company (A division of Welbilt),Delfield,GAR2P-SH,GAR2P-SH,",G*R2P-SH********,; ,GAR2P-SH********,",,Vertical Solid Door Refrigerator,Vertical,Solid Door Commercial Refrigerator,Automatic,0,4,4,0,Hinged,45.58,0,45.58,0,80,55.2,32.5,2.49,R-290,R-290 (GWP:3 | Lower GWP),04/01/2017,01/27/2017,"United States, Canada",ES_42794_GCR2P-SH_01272017110832_4927789
2404382,The Delfield Company (A division of Welbilt),Delfield,GAR3P-G,GAR3P-G,",G*R3P-G*********,; ,GAR3P-G*********,",,Vertical Transparent Door Refrigerator,Vertical,Transparent Door Commercial Refrigerator,Automatic,3,0,3,0,Hinged,71.22,71.22,0,0,80,83,32.5,4.92,R-290,R-290 (GWP:3 | Lower GWP),01/10/2017,01/27/2017,"United States, Canada",ES_42794_GCR3P-G_01272017103544_642663
2404379,The Delfield Company (A division of Welbilt),Delfield,GAR3P-GH,GAR3P-GH,",G*R3P-GH********,; ,GAR3P-GH********,",,Vertical Transparent Door Refrigerator,Vertical,Transparent Door Commercial Refrigerator,Automatic,6,0,6,0,Hinged,70.81,70.81,0,0,80,83,32.5,4.55,R-290,R-290 (GWP:3 | Lower GWP),04/01/2017,01/30/2017,"United States, Canada",ES_42794_GCR3P-GH_01272017105849_5366632
2404907,Structural Concepts Corp.,Structural Concepts,NE3627RSV SC,NE3627RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,16,27.88,36,33,4.66,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NE3627RSV SC_10172022175307_1652711
2404906,Structural Concepts Corp.,Structural Concepts,NE3635RSV SC,NE3635RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,20,35.38,36,33,5.67,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NE3635RSV SC_10172022175307_1061918
2404905,Structural Concepts Corp.,Structural Concepts,NE4813RSV SC,NE4813RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,12,13.63,48,33,3.59,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NE4813RSV SC_10172022175308_2823527
2404904,Structural Concepts Corp.,Structural Concepts,NE4820RSV SC,NE4820RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,15,20.38,47.75,33,4.43,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NE4820RSV SC_10172022175308_7307850
2404903,Structural Concepts Corp.,Structural Concepts,NE4827RSV SC,NE4827RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,19,27.88,48,33,5.44,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NE4827RSV SC_10172022175308_9102990
2404902,Structural Concepts Corp.,Structural Concepts,NE4835RSV SC,NE4835RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,24,35.38,48,33,6.64,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NE4835RSV SC_10172022175308_7492068
2404901,Structural Concepts Corp.,Structural Concepts,NE6013RSV SC,NE6013RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,14,13.63,60,33,4.19,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NE6013RSV SC_10172022175309_5059267
2404810,Structural Concepts Corp.,Structural Concepts,NE6020RSV SC,NE6020RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,18,20.38,60,33,5.08,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NE6020RSV SC_10172022175309_7645082
2404826,Structural Concepts Corp.,Structural Concepts,NE6027RSV SC,NE6027RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,22,27.88,60,33,6.19,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NE6027RSV SC_10172022175309_4159046
2404809,Structural Concepts Corp.,Structural Concepts,NE6035RSV SC,NE6035RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,27,35.38,60,33,7.55,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NE6035RSV SC_10172022175310_9836420
2404808,Structural Concepts Corp.,Structural Concepts,NE7213RSV SC,NE7213RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,17,13.63,72,33,4.79,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NE7213RSV SC_10172022175310_4144341
2404807,Structural Concepts Corp.,Structural Concepts,NE7220RSV SC,NE7220RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,20,20.38,72,33,5.75,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NE7220RSV SC_10172022175310_7828489
2404805,Structural Concepts Corp.,Structural Concepts,NE7227RSV SC,NE7227RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,25,27.88,72,33,6.97,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NE7227RSV SC_10172022175310_3035149
2404806,Structural Concepts Corp.,Structural Concepts,NE7235RSV SC,NE7235RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,30,35.38,72,33,8.27,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NE7235RSV SC_10172022175310_7191539
2404804,Structural Concepts Corp.,Structural Concepts,NR3633RSV SC,NR3633RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,10,32.63,36,33,3.02,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NR3633RSV SC_10172022175310_9034123
2404803,Structural Concepts Corp.,Structural Concepts,NR3640RSV SC,NR3640RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,13,39.5,36,33,3.75,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NR3640RSV SC_10172022175310_4267572
2404802,Structural Concepts Corp.,Structural Concepts,NR3647RSV SC,NR3647RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,16,47,36,33,4.66,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NR3647RSV SC_10172022175311_901964
2404801,Structural Concepts Corp.,Structural Concepts,NR3655RSV SC,NR3655RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,20,54.5,36,33,5.67,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NR3655RSV SC_10172022175311_5386205
2405060,Structural Concepts Corp.,Structural Concepts,NR4833RSV SC,NR4833RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,12,32.63,48,33,3.59,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NR4833RSV SC_10172022175311_2411610
2404825,Structural Concepts Corp.,Structural Concepts,NR4840RSV SC,NR4840RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,15,39.63,47.75,33,4.43,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NR4840RSV SC_10172022175311_275375
2404824,Structural Concepts Corp.,Structural Concepts,NR4847RSV SC,NR4847RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,19,47,48,33,5.44,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NR4847RSV SC_10172022175311_4833935
2404823,Structural Concepts Corp.,Structural Concepts,NR4855RSV SC,NR4855RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,24,54.5,48,33,6.64,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NR4855RSV SC_10172022175311_9247559
2404822,Structural Concepts Corp.,Structural Concepts,NR6033RSV SC,NR6033RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,14,32.63,60,33,4.19,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NR6033RSV SC_10172022175311_7865921
2404821,Structural Concepts Corp.,Structural Concepts,NR6040RSV SC,NR6040RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,18,39.5,60,33,5.08,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NR6040RSV SC_10172022175312_1160519
2404820,Structural Concepts Corp.,Structural Concepts,NR6047RSV SC,NR6047RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,22,47,60,33,6.19,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NR6047RSV SC_10172022175312_7410005
2404819,Structural Concepts Corp.,Structural Concepts,NR6055RSV SC,NR6055RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,27,54.5,60,33,7.55,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NR6055RSV SC_10172022175312_4251852
2404818,Structural Concepts Corp.,Structural Concepts,NR7233RSV SC,NR7233RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,17,32.63,72,33,4.79,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NR7233RSV SC_10172022175312_1396043
2404817,Structural Concepts Corp.,Structural Concepts,NR7240RSV SC,NR7240RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,20,39.5,72,33,5.75,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NR7240RSV SC_10172022175312_1506430
2404816,Structural Concepts Corp.,Structural Concepts,NR7247RSV SC,NR7247RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,25,47,72,33,6.97,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NR7247RSV SC_10172022175312_7381454
2404900,Structural Concepts Corp.,Structural Concepts,NR7255RSV SC,NR7255RSV SC,,,Service Over Counter,Chest,Service Over Counter,Automatic,0,0,0,0,Sliding,0,0,0,30,54.5,72,33,8.27,R-513A,R-513A (GWP:630 | Lower GWP),01/01/2020,01/05/2023,"United States, Canada",ES_1147353_NR7255RSV SC_10172022175312_600907
2404215,The Delfield Company (A division of Welbilt),Delfield,18648BUCMP******,18648BUCMP******,",18648BSTMP*******,; ,18WC44P**********,; ,F18WC44P*********,",,Vertical Solid Door Refrigerator,Vertical,None,Automatic,0,1,1,0,Hinged,10.25,0,10.25,0,36,44,31.5,1.07,R-290,R-290 (GWP:3 | Lower GWP),06/22/2017,06/23/2017,"United States, Canada",ES_42794_18648BUCMP_06232017064913_4705774
2404217,The Delfield Company (A division of Welbilt),Delfield,18660BUCMP******,18660BUCMP******,",18660BSTMP*******,; ,18WC60P**********,; ,F18WC60P*********,",,Vertical Solid Door Refrigerator,Vertical,None,Automatic,0,2,2,0,Hinged,15.09,0,15.09,0,36,60,31.5,1.13,R-290,R-290 (GWP:3 | Lower GWP),06/20/2017,06/23/2017,"United States, Canada",ES_42794_18660BUCMP_06222017145247_8104211
2404218,The Delfield Company (A division of Welbilt),Delfield,18672BUCMP******,18672BUCMP******,",18672BSTMP*******,; ,18WC68P**********,; ,18WC72P**********,; ,F18WC68P*********,; ,F18WC72P*********,",,Vertical Solid Door Refrigerator,Vertical,N/A,Automatic,0,2,2,0,Hinged,18.04,0,18.04,0,36,72,31.5,1.3,R-290,R-290 (GWP:3 | Lower GWP),06/22/2017,06/27/2017,"United States, Canada",ES_42794_18672BUCMP_06232017114500_1951715
2407775,The Delfield Company (A division of Welbilt),Delfield,406P,406P,",402P************,; ,406**P**********,; ,406P************,",,Vertical Solid Door Refrigerator,Vertical,Under-counter Unit,Automatic,0,1,1,0,Hinged,5.7,0,5.7,0,36,27,28.4,0.81,R-290,R-290 (GWP:3 | Lower GWP),01/19/2023,02/01/2023,"United States, Canada",ES_42794_406P_01192023114023_3687682
2404241,The Delfield Company (A division of Welbilt),Delfield,407P-ES,407P-ES,",403P-ES*********,; ,407P-ES*********,",,Vertical Solid Door Freezer,Vertical,Solid Door Freezer Cabinet,Automatic,0,1,1,0,Hinged,5.7,0,5.7,0,24.25,22.88,19.75,2.04,R-290,R-290 (GWP:3 | Lower GWP),04/30/2019,05/13/2019,"United States, Canada",ES_42794_403P-ES_05022019125653_2557336
2544316,The Delfield Company (A division of Welbilt),Delfield,4448NP,4448NP,",4448NP**********,; ,ST4448NP********,",,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,14.23,0,14.23,0,36,48,31.5,1.01,R-290,R-290 (GWP:3 | Lower GWP),06/26/2023,06/27/2023,"United States, Canada",ES_42794_4448NP_06262023092739_9981500
2545273,The Delfield Company (A division of Welbilt),Delfield,4548NP,4548NP,",4548NP**********,; ,ST4548NP********,",,Vertical Solid Door Freezer,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,14.02,0,14.02,0,36,48,31.5,2.95,R-290,R-290 (GWP:3 | Lower GWP),06/26/2023,06/28/2023,"United States, Canada",ES_42794_4548NP_06262023093221_8888055
2507661,The Delfield Company (A division of Welbilt),Delfield,6025XL-G,6025XL-G,",6025XL-G********,",,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,18.9,18.9,0,0,80,26,33,1.6,R-290,R-290 (GWP:3 | Lower GWP),05/25/2023,05/30/2023,"United States, Canada",ES_42794_6025XL-G_05252023141116_1021539
2507660,The Delfield Company (A division of Welbilt),Delfield,6025XL-GH,6025XL-GH,",6025XL-GH*******,",,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,2,0,2,0,Hinged,18.8,18.8,0,0,80,26,33,1.7,R-290,R-290 (GWP:3 | Lower GWP),05/25/2023,05/30/2023,"United States, Canada",ES_42794_6025XL-GH_05252023150715_1813470
2407773,The Delfield Company (A division of Welbilt),Delfield,6025XL-S,6025XL-S,",6025XL-S********,",,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,18.9,0,18.9,0,79.5,25.5,32.25,1.18,R-290,R-290 (GWP:3 | Lower GWP),01/25/2023,02/01/2023,"United States, Canada",ES_42794_6025XL-S_02012023121132_6428491
2408399,The Delfield Company (A division of Welbilt),Delfield,6025XL-SH,6025XL-SH,",6025XL-SH*******,",,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,18.8,0,18.8,0,80,25.5,33,1.32,R-290,R-290 (GWP:3 | Lower GWP),02/13/2023,02/21/2023,"United States, Canada",ES_42794_6025XL-SH_02132023163436_390130
